complex_name,gender,is_home_owner,is_married,school_location,is_graduate_student,is_graduated,is_priority1_eligible,income_percent,total_asset,car_value,has_car,is_parents_homeless,is_applicant_disabled,is_parents_disabled,is_recipient,is_single_parent_family,is_income_under50,subscription_count,rank,user_score,cutline,competition_rate,label
연남공공원룸텔,남성,False,False,서울,False,False,True,41.9,282227821,47718542,False,True,False,False,False,False,True,31,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,30.4,35271251,19907616,False,False,False,False,False,False,True,22,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,29.5,221170583,11359552,True,False,False,False,True,True,True,15,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,28.7,104077005,42857723,False,True,False,False,False,False,False,0,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,37.8,315723007,23876505,False,True,False,False,False,False,False,29,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,41.0,173484033,4537568,False,False,False,False,True,False,True,26,1,6,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,36.2,58367589,18205524,False,False,False,False,False,False,False,0,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,81.6,257565336,10689674,False,True,False,False,False,False,False,25,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,75.8,52246443,4524516,True,False,False,False,False,False,True,19,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,100.9,73896292,42946147,True,False,True,False,False,False,False,18,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,84.3,193342126,15995657,False,True,True,False,False,False,True,36,2,10,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,74.3,272748595,3262563,False,True,False,False,False,False,False,7,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,64.6,319061863,393587,False,True,False,False,False,True,False,11,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,37.2,146899998,14976956,True,False,False,False,False,False,True,4,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,72.5,11308474,1446454,False,False,True,False,False,False,False,20,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,104.5,372764277,27662247,False,False,False,False,False,False,False,11,1,1,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,80.6,309605739,32285729,False,False,False,False,False,False,False,14,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,44.3,175139686,14956955,False,False,True,False,False,False,False,16,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,44.4,383165802,16563331,False,True,False,False,False,False,False,4,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,93.4,80683715,33133766,False,True,True,False,False,False,False,3,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,84.0,188892946,10278489,True,True,False,False,False,False,False,6,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,25.0,129869507,35561802,True,False,False,False,True,True,False,4,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,90.7,185259834,2704550,False,True,False,False,False,False,False,0,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,35.2,51395208,44264078,False,False,False,False,True,False,False,7,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,86.8,81872456,4360319,True,False,False,False,False,False,True,32,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,107.5,61939853,54440895,False,True,False,False,False,False,False,19,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,20.7,190139144,10869731,False,True,False,True,False,False,False,12,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,111.7,70799537,41630794,False,False,False,False,False,False,True,5,1,0,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,66.4,276811651,50773519,False,True,False,False,False,False,False,30,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,87.4,19037413,12930832,False,False,False,False,True,False,False,31,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,57.9,40050923,59665099,False,True,False,False,False,False,True,2,3,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,50.4,332402166,2587627,False,False,False,False,False,False,True,23,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,56.8,309109481,34931438,True,False,False,False,False,False,False,32,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,51.5,201605329,12854637,False,True,False,False,True,False,True,12,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,94.3,48458248,16906487,True,False,False,False,False,False,False,27,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,41.2,236062896,41525008,False,False,False,True,False,True,True,14,1,6,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,47.2,173122625,51227220,False,True,False,False,False,False,False,27,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,86.1,279057441,32651800,False,False,False,False,False,False,False,20,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,41.8,263012421,29344015,False,False,False,True,True,False,True,14,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,90.0,61086911,32913457,False,False,False,False,False,False,True,20,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,55.0,240389329,38820771,False,True,False,False,True,False,True,21,1,7,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,32.6,36758609,43590251,False,False,False,False,False,False,True,30,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,38.3,38858346,20006650,True,False,False,False,False,False,True,31,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,96.3,216111601,7830155,False,False,False,False,True,False,False,27,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,29.9,98603858,38109785,False,False,False,False,False,False,False,30,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,67.3,316397400,6809983,True,True,False,False,False,False,False,10,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,81.3,214502446,12720292,False,False,True,False,False,False,False,9,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,30.0,25636882,47113202,False,True,False,False,False,False,False,10,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,47.2,164344847,24036601,False,True,False,False,False,False,False,17,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,76.5,266795459,44071927,False,False,False,False,False,False,False,34,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,55.0,241642933,55873120,False,False,False,False,False,True,False,18,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,63.1,274887080,51768584,True,False,False,False,False,True,True,18,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,104.4,41138017,45891981,False,False,False,False,False,False,False,30,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,99.1,271486034,8503334,False,False,True,False,False,False,True,25,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,55.2,82636504,5794767,False,False,False,False,False,True,False,3,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,40.4,264845536,15743376,True,False,False,False,False,False,True,19,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,95.0,299106593,16650541,False,False,False,False,False,False,False,15,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,50.3,258504076,25086303,False,False,False,False,False,False,True,34,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,110.1,95806017,17656866,True,False,False,False,False,False,False,32,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,47.5,348837874,13980054,False,False,False,False,False,True,False,20,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,71.6,176640331,4169516,False,False,False,False,True,False,False,20,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,95.7,111755535,47345200,False,True,False,False,False,True,False,14,1,7,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,29.4,330967656,50359695,True,False,False,False,True,False,False,8,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,53.3,208119729,22427260,False,False,False,True,True,False,True,23,1,6,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,76.0,117356364,12867636,False,False,False,True,False,True,False,19,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,47.5,64586957,16221720,False,True,True,False,True,False,False,28,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,64.8,189037487,25487257,False,False,False,False,True,False,False,7,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,89.4,199238226,10378671,False,False,False,True,False,False,True,34,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,93.6,396367984,45772683,True,False,False,False,False,False,True,26,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,111.5,191062309,17961324,True,False,False,False,False,False,False,35,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,91.2,233059904,28874807,False,False,False,False,False,False,False,26,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,58.5,219940575,16224905,False,True,False,False,True,True,False,3,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,105.8,14722329,30210902,True,False,False,False,False,False,True,35,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,55.4,327262507,25555888,False,False,False,False,False,False,True,1,1,0,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,96.1,188546246,12771186,False,False,False,False,False,False,False,1,1,0,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,69.5,310732133,23704641,False,False,False,False,False,True,False,4,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,40.5,81751903,42657979,False,True,False,False,False,False,True,0,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,96.9,119678671,39426212,False,True,False,True,False,False,False,35,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,92.7,278668405,1356216,False,False,False,False,False,False,False,26,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,91.5,228444631,26116459,False,True,False,False,False,True,True,17,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,43.3,335588225,21294359,False,True,True,False,True,False,True,6,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,85.4,333940477,31132038,True,True,False,False,False,False,True,30,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,91.2,209469797,34998029,False,True,False,False,False,False,False,6,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,67.5,85204615,52696525,False,True,False,False,False,False,True,22,3,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,83.0,14961490,44295509,False,True,False,False,False,False,False,23,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,114.5,231273070,54936403,False,False,False,False,False,False,False,32,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,99.8,63827234,51488670,False,True,True,False,True,False,True,21,3,9,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,83.6,14669411,24232633,False,False,False,False,False,False,False,11,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,32.8,393235221,52454215,True,False,False,False,False,False,False,7,1,1,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,58.0,222720818,48639999,False,True,False,True,False,True,True,0,1,6,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,54.7,163575186,41218288,True,False,False,False,False,False,False,34,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,90.5,246783269,9844501,True,True,False,False,False,True,False,6,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,82.8,43848893,48937777,False,True,False,True,False,False,True,8,3,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,37.5,157359203,5877531,False,False,False,False,False,False,False,31,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,31.7,273254217,5668495,False,False,False,False,True,False,False,7,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,117.5,360913146,31865652,True,True,True,True,False,True,False,19,1,10,10,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,107.2,75317564,11248200,False,False,False,False,False,False,True,6,1,1,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,31.9,227757146,38562743,False,True,True,False,False,False,False,36,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,74.9,280963776,58975420,False,True,False,False,False,False,False,18,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,76.7,305486281,34057338,False,False,False,False,False,True,False,3,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,96.4,257159500,7670270,False,False,False,False,False,False,False,4,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,49.3,315768596,11322276,True,True,False,False,True,False,False,30,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,79.9,96451105,27234903,True,False,False,False,False,False,True,3,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,93.0,303349120,41262463,False,False,False,False,True,False,True,28,1,6,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,62.3,130859404,20934135,False,True,False,False,False,False,False,13,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,86.8,45366660,3484121,False,False,False,False,False,False,False,10,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,45.2,70905051,45842233,False,False,True,False,False,False,False,14,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,80.4,59243195,10369642,True,True,False,False,False,False,False,26,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,88.2,239081783,57292591,False,False,False,False,False,False,False,30,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,68.1,20255426,41586762,False,False,False,False,True,False,False,20,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,43.5,194157896,43409513,False,False,False,False,False,True,True,20,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,25.5,128187657,22836248,False,False,False,False,True,True,False,36,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,60.0,243745653,2309604,False,False,True,False,True,False,True,1,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,25.9,21249542,46714343,False,False,False,False,False,False,False,4,3,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,76.2,284069672,9285662,False,False,True,False,False,False,False,29,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,115.5,57996268,3404871,True,False,False,False,False,False,False,0,1,0,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,99.5,366444429,5731746,True,True,False,False,False,False,True,24,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,106.1,174777844,6605351,False,False,False,False,False,False,True,36,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,25.5,288001784,23808281,False,True,False,False,False,False,False,27,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,41.6,155558495,29292099,False,False,False,False,False,False,True,0,1,0,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,43.6,254174468,31578167,True,True,False,False,False,False,False,20,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,95.3,83150112,38908115,True,True,False,False,True,False,False,2,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,68.8,251936136,40889484,True,False,False,False,True,False,False,36,1,6,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,35.3,259909428,14316858,True,False,False,False,False,False,False,23,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,66.5,34680377,43517859,False,False,False,False,False,False,False,24,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,71.1,287673044,15491088,False,False,False,True,False,False,False,34,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,60.0,283629573,30880379,False,False,True,False,False,False,False,27,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,74.8,56581539,53639017,False,False,False,False,False,False,False,15,3,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,57.0,255806530,44843240,False,False,False,False,False,False,True,31,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,23.2,276088275,19316867,False,True,False,True,False,False,False,6,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,27.8,237240636,8579360,False,False,False,False,False,False,False,23,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,79.2,202511870,2550206,True,True,False,False,False,True,False,12,1,7,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,115.4,178916627,44887077,True,False,False,False,False,False,True,23,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,82.8,273658955,37171741,False,False,False,False,False,False,False,25,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,100.3,240977917,42455268,False,True,False,False,False,False,True,26,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,75.2,70096832,34089362,False,True,False,False,True,False,False,10,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,22.4,227132140,25969628,True,False,False,False,True,False,False,9,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,23.5,92270932,5567174,False,False,False,False,False,False,False,15,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,20.1,38402037,53500787,False,False,False,False,False,False,False,8,3,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,92.9,22038181,49126503,False,True,False,False,False,True,False,24,1,8,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,22.0,301773798,35816571,False,False,False,False,False,False,False,16,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,56.8,175476371,44351315,True,True,False,False,False,False,False,18,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,102.7,227009919,10908039,False,False,False,False,False,False,False,1,1,0,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,96.2,226331490,40525115,False,False,True,False,True,False,False,35,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,74.9,258551155,36862297,False,False,False,False,False,False,True,21,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,79.6,124871709,41535515,False,False,True,True,False,False,True,6,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,60.0,316710207,24032378,False,True,False,False,False,False,True,21,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,86.6,222439931,37503212,False,False,False,False,False,False,True,18,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,90.8,82939993,3025776,False,False,False,False,True,False,False,27,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,83.8,155832214,36190276,True,False,False,False,False,False,False,17,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,90.9,355566678,22598031,False,True,False,False,False,False,False,7,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,29.0,77205830,29398205,False,False,False,False,False,False,False,28,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,101.6,110305334,58227817,False,True,False,False,False,False,False,29,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,115.5,114639613,43092669,True,False,False,False,False,False,False,25,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,83.3,78122191,4211297,False,False,False,False,False,False,False,7,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,20.7,310228554,34930124,True,True,False,False,False,False,False,11,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,118.6,394910130,44127075,False,True,True,False,False,False,False,36,1,7,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,39.9,267208059,17809058,False,False,False,False,False,False,True,1,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,96.0,158314745,55131601,False,False,False,False,False,False,True,36,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,25.4,353802765,28067294,False,False,False,False,False,False,False,9,1,1,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,32.1,10777711,28176840,False,False,False,False,False,False,False,27,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,24.6,263744275,24400292,True,True,False,False,False,False,False,2,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,51.9,70593256,454285,True,True,False,False,False,False,True,18,2,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,85.1,23776679,7371542,False,True,False,False,False,False,False,22,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,68.3,98802833,16304513,False,False,True,False,False,False,True,28,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,36.4,244664290,5876459,False,True,False,False,False,False,False,21,1,4,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,73.4,329591114,7884454,True,True,False,False,False,False,True,25,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,64.9,133301834,58854364,True,True,False,False,False,False,True,29,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,78.5,250217971,26218131,False,False,True,True,False,False,False,14,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,50.9,68496424,50329582,True,True,False,False,False,False,False,5,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,62.6,96411183,41025701,False,False,False,False,False,True,True,23,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,95.2,106431512,21130758,False,False,False,False,False,False,False,22,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,52.0,171514608,10162413,False,True,False,False,True,True,True,25,1,11,10,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,22.5,148067534,32091127,False,False,True,False,True,False,True,36,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,51.0,211113020,2887663,False,False,False,False,False,False,False,17,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,45.6,164060030,33569652,False,False,False,False,False,False,True,36,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,54.0,298059638,11815888,False,False,False,False,False,False,False,8,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,91.5,172533320,9212928,True,True,False,False,False,False,True,24,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,66.3,247185195,20336512,True,False,False,False,False,False,False,1,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,63.5,154955426,43224292,True,False,False,False,False,False,False,20,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,60.5,241609483,15997578,False,False,False,False,False,False,False,25,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,98.1,38437810,31806641,False,True,False,False,False,False,True,27,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,100.8,130260566,20472161,True,True,False,False,False,False,False,28,1,5,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,55.0,334715917,675688,False,True,False,False,True,False,False,17,1,7,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,64.8,13799526,28882996,False,False,False,False,False,False,True,23,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,24.2,35149167,28625771,True,False,False,False,False,False,False,18,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,33.0,259400139,21769569,True,True,False,False,True,False,False,9,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,28.6,300699894,46006416,True,False,False,False,False,False,False,28,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,51.4,156589255,41175109,False,False,False,True,False,False,False,21,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,32.3,229448410,37679761,True,False,False,False,False,False,False,3,1,0,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,98.4,86564769,11029945,False,False,False,False,False,False,False,11,2,1,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,49.2,137968298,19597641,False,True,False,True,False,False,False,2,2,3,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,36.2,125156010,30118734,True,False,False,False,False,False,True,36,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,96.3,82018001,35375328,True,True,False,False,True,False,False,29,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,32.7,190490905,22536855,True,False,False,False,False,False,False,15,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,37.0,244969472,20060926,False,False,False,False,True,True,True,28,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,76.3,154900376,2325647,False,False,False,False,False,False,False,22,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,22.4,240546259,6022969,False,True,False,True,False,False,False,28,2,6,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,27.4,238787797,19626927,False,True,True,False,True,False,False,5,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,61.3,76488608,21120017,False,False,False,False,False,False,True,11,2,4,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,36.9,127830980,20627219,False,False,False,False,False,False,True,22,2,5,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,True,49.7,397428241,41478756,True,False,False,False,False,False,True,35,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,41.2,167581358,30950964,False,False,False,False,False,False,False,2,2,0,2,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,119.7,271950202,23632705,True,True,False,False,False,False,True,5,1,2,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,True,84.7,330635792,45468041,False,False,False,False,False,False,False,35,1,3,10,9.0,0
연남공공원룸텔,남성,False,False,서울,False,False,False,30.7,68537433,23774327,False,False,False,False,False,False,False,18,2,2,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,42.5,84695755,56179838,False,True,True,False,True,True,False,32,3,7,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,35.3,156637646,18450215,False,False,True,False,False,False,True,28,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,75.7,310045149,28577811,False,True,False,False,False,True,True,36,2,8,2,9.0,1
연남공공원룸텔,남성,False,False,서울,False,False,False,97.7,332097908,18841544,True,False,False,False,False,False,False,17,2,2,2,9.0,1
